# # # # # # # # # # # # # # # # # # # # # # # #
11 окт. 2021 г., 15:4
# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer, Axis: XYZ, Size: 2960, Y-axis: g, Sampling rate: 99.418 Hz, FFT Size: 64, Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer
Axis: XYZ
Size: 2960
Y-axis: g
Sampling rate: 99.418 Hz
FFT Size: 64
Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #
X;Y;Z
-0.0061798096;0.0357360840;-0.9116668701
-0.0518951416;-0.0123901367;-0.8639984131
-0.1205902100;0.0169372559;-0.9102325439
-0.1299285889;0.0148162842;-0.9583892822
-0.0227050781;0.0419921875;-0.8368377686
0.0861816406;0.0524902344;-0.8025817871
0.0565185547;0.0072784424;-0.8894348145
0.0072784424;0.0501403809;-0.9324493408
-0.0378265381;0.0531768799;-0.9055480957
-0.0450439453;0.0134277344;-0.8740539551
-0.0724334717;-0.1382141113;-0.9598693848
-0.0561218262;-0.1997222900;-1.1112976074
-0.0447998047;-0.0357818604;-1.0028839111
-0.0399475098;-0.0489349365;-0.9307556152
-0.0373535156;-0.0982360840;-1.0172271729
-0.0653533936;-0.0726165771;-1.0691986084
-0.1182098389;-0.1692352295;-1.0498352051
-0.1366577148;-0.2561645508;-1.0400543213
-0.1230621338;-0.0795135498;-1.0859985352
-0.1473846436;-0.1323699951;-1.0230407715
-0.1194152832;-0.1605072021;-1.0381774902
-0.0928802490;-0.0727844238;-1.0684814453
-0.1075286865;-0.2164001465;-1.0483856201
-0.0622711182;-0.1898651123;-1.0714416504
-0.0749511719;-0.0730285645;-1.0361480713
-0.0437011719;-0.0665588379;-1.0499267578
-0.1063079834;-0.2093658447;-1.1192321777
-0.1487884521;-0.1706848145;-1.1234588623
-0.1143798828;-0.0595245361;-1.0814056396
-0.0119476318;-0.1002197266;-1.0010681152
0.0534362793;-0.0924224854;-1.0767211914
-0.0361175537;-0.1130981445;-1.1432647705
-0.0768737793;-0.1966247559;-1.1666564941
-0.0204772949;-0.1575927734;-1.0502777100
